identifier,author,name,genre,text,url,ipfsHash,type,usageInfo,txHash,iscnId
114,李商隱,無題,七言律詩,昨夜星辰昨夜風，畫樓西畔桂堂東。身無彩鳳雙飛翼，心有靈犀一點通。隔座送鉤春酒暖，分曹射覆蠟燈紅。嗟余聽鼓應官去，走馬蘭臺類轉蓬。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000018&id=00000114,QmRDCw3bKVuJPGdFp7tSAfqFqp5FqgLD6VnkoeW5eeLJwW,CreativeWork,No Rights Reserved,CC826FA43ABCA1B20CA77C798E508B2425B55BF369BF93D827B7459233E42E10,iscn://likecoin-chain/D33AtoHL9otLMskdK5USMHOP0oou5lB6xEmmRGRTx3M/1
115,李商隱,隋宮,七言律詩,紫泉宮殿鎖煙霞，欲取蕪城作帝家。玉璽不緣歸日角，錦帆應是到天涯。於今腐草無螢火，終古垂楊有暮鴉。地下若逢陳後主，豈宜重問後庭花。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000018&id=00000115,QmRqcMgZRPjZFC96LbipTWoZfwxxyth6QAgkwMFVm2pJYC,CreativeWork,No Rights Reserved,377EB967726D76FB702ACCD8466030B05D99F667C754EF9882A72A3E1E979D18,iscn://likecoin-chain/KZz9voUZHX9VfODbz_XMQw1fH-Kr_2jmYprleTlZiro/1
116,李商隱,無題二首之一,七言律詩,來是空言去絕蹤，月斜樓上五更鐘。夢為遠別啼難喚，書被催成墨未濃。蠟照半籠金翡翠，麝熏微度繡芙蓉。劉郎已恨蓬山遠，更隔蓬山一萬重。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000018&id=00000116,QmWefevfJZyXrgSNE3m53gdCm7fGbmcpDGVQKZhxPq2RKY,CreativeWork,No Rights Reserved,A9B1BF60574838DE01329BEF23D59D250A5751472618DE5FE572485A1347D810,iscn://likecoin-chain/fDiiaBD1XvNF9Nmr0wFtkLixorOUMyivT7DQiHjtmLg/1
117,李商隱,無題二首之二,七言律詩,颯颯東風細雨來，芙蓉塘外有輕雷。金蟾齧鎖（璅，金部）燒香入，玉虎牽絲汲井迴。賈氏窺簾韓掾少，宓妃留枕魏王才。春心莫共花爭發，一寸想思一寸灰。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000018&id=00000117,QmXs1gbWaEauSFYm5b2xcXVJGfzFiAHZQHohbCz4Qshxdt,CreativeWork,No Rights Reserved,6A503FA3C0DC5A892C7B566243EA6453300284EA0DE2906E223614CF4FFCE977,iscn://likecoin-chain/OYYaDL4GHQk4KntxHPk841nngA-sL_DpJN3eFg7bUzQ/1
118,李商隱,籌筆驛,七言律詩,猿鳥猶疑畏簡書，風雲常為護儲胥。徒令上將揮神筆，終見降王走傳車。管樂有才元不忝，關張無命欲何如。他年錦里經祠廟，梁父吟成恨有餘。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000018&id=00000118,QmUZQosgqU3Pnp4W7RtDUPsc3F2aXkEUnSaUzPFrCJQSS5,CreativeWork,No Rights Reserved,89F854EDAD2C107D5B3832046EB36E4B4B1F217E61FFAE8C032B87617F666937,iscn://likecoin-chain/HV68nD14Url_CbW5OjWTNQRmW9j0k3Rg9HZeNO08oko/1
119,李商隱,無題,七言律詩,相見時難別亦難，東風無力百花殘。春蠶到死絲方盡，蠟炬成灰淚始乾。曉鏡但愁雲鬢改，夜吟應覺月光寒。蓬萊此去無多路，青鳥殷勤為探看。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000018&id=00000119,QmRdMmMwzMtq6s7517FZedXNksCiiJUXvTHibcD3v4Syfg,CreativeWork,No Rights Reserved,6138856285F091B9DB227799E6EFCBB8029BEA0A2963BA57754C9C8394594FAA,iscn://likecoin-chain/88OoLGfiRNnv38MJzil0O6sn4I8q3g9hMe1pIghIJSc/1
120,李商隱,春雨,七言律詩,悵臥新春白袷衣，白門寥落意多違。紅樓隔雨相望冷，珠箔飄燈獨自歸。遠路應悲春晼晚，殘宵猶得夢依稀。玉璫緘札何由達，萬里雲羅一雁飛。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000018&id=00000120,QmciPvteA8pp3UrzEyr6rfvTJDuygWp2AQJzzPb9DjbFE7,CreativeWork,No Rights Reserved,0B127EAF6C14457F602A132401EB26631F61054EB53D13406F9C30D5CDBF28D3,iscn://likecoin-chain/HeWLd7ds7BXwXWooG3XcekYThLoYlvZB8IEu-n7gLjM/1
121,李商隱,無題二首之一,七言律詩,鳳尾香羅薄幾重，碧文圓頂夜深縫。扇裁月魄羞難掩，車走雷聲語未通。曾是寂寥金燼暗，斷無消息石榴紅。斑騅只繫垂楊岸，何處西南待好風。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000018&id=00000121,QmNZhMXWcL6Xwdinfh3fNG84YNsU5mwg1sSQ5KppvNNXQK,CreativeWork,No Rights Reserved,06C11E7A34133221BB3022C3382DA5E10D2E31BC416AAFECBC652E1BE28DC7B4,iscn://likecoin-chain/iIyNMyuYn8Ck_fXG_2yET6OjNAvQTLekSsn8iPbmV4Q/1
122,李商隱,無題二首之二,七言律詩,重幃深下莫愁堂，臥後清宵細細長。神女生涯原是夢，小姑居處本無郎。風波不信菱枝弱，月露誰教桂葉香。直道相思了無益，未妨惆悵是清狂。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000018&id=00000122,QmaJ3oDnFLkLCzmsWA7xMCojbfzdBukLAERa4NZ5NLgEGh,CreativeWork,No Rights Reserved,D36334E05B912078A9BFBE5A8628B53C558B966BA4332B0862435051314C55BE,iscn://likecoin-chain/WjcCxULzZgDb6lnrLkPhpeOcRchrLPuhYrd8AExoA_c/1
123,李商隱,登樂遊原,五言絕句,向晚意不適，驅車登古原。夕陽無限好，只是近黃昏。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000018&id=00000123,Qmd1J7GGLHsgfVW1BdZ9HbYFCYvFo8J6ptVsMWPf61deoJ,CreativeWork,No Rights Reserved,AFE627A97D03A588CE4FC67090FA45BF88771AA66F2235FACCE02B378E909E95,iscn://likecoin-chain/nYLC9Fx42UWF4QKz-m5WWPk-jzkwMiMi1HYHZ4TKlWQ/1
124,李商隱,夜雨寄北,七言絕句,君問歸期未有期，巴山夜雨漲秋池。何當共翦西窗燭，卻話巴山夜雨時。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000018&id=00000124,QmVZXHavzy6mqFY8WXDVf5cf3U9YMhbV8aybDJ6VMwhuXE,CreativeWork,No Rights Reserved,2ED760BA0A4B1089B9CAEFA57D4356B60EEDF8D802831B4CECBDDF1859E8EB11,iscn://likecoin-chain/D7Bd6T5krdw9nlmJJJ6HYsok6f2TkcggZSZFtCNsWnE/1
125,李商隱,寄令狐郎中,七言絕句,嵩雲秦樹久離居，雙鯉迢迢一紙書。休問梁園舊賓客，茂陵秋雨病相如。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000018&id=00000125,QmVijmHp6BKRWEvuocGxSzpCWnB2mWTfhmyzYDF3asVLKX,CreativeWork,No Rights Reserved,7A9F7207E76C1A8CFC7EF07ED8928AF51958C76C0DBB03D6C8156AE375DE78E1,iscn://likecoin-chain/OvFBRthtQcG_fWk0v6W3QfDxWntBKEPvnLpkyqMtRKw/1
126,李商隱,為有,七言絕句,為有雲屏無限嬌，鳳城寒盡怕春宵。無端嫁得金龜婿，辜負香衾事早朝。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000018&id=00000126,QmeWGsc2pYguim1enfay9m1wGHU4zikTV6TXX5SP7X5F2Y,CreativeWork,No Rights Reserved,63FD00FFEF23CAD05B50CBC643425B457B86B83DD0FCCC8C3EFE4EB8B4357744,iscn://likecoin-chain/4vQnA7I4_yotUTPOzjfNQy1ODwNnd-OuAlDbmJ-KNUs/1
127,李商隱,隋宮,七言絕句,乘興南遊不戒嚴，九重誰省諫書函。春風舉國裁宮錦，半作障泥半作帆。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000018&id=00000127,QmWr2SUxnCDbu5oGWQGNqfuYZHssFuzLX9L6T17csgKYp9,CreativeWork,No Rights Reserved,7C147AC16F0F44C5930CD9B0860233592F8F89B91B4F1D3C608F363C95D949AB,iscn://likecoin-chain/f9IAZ-Dmy0_iU83Q9z7jyp1FZQ_OC4cVW25Z-X4CXbI/1
128,李商隱,瑤池,七言絕句,瑤池阿母綺窗開，黃竹歌聲動地哀。八駿日行三萬里，穆王何事不重來？,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000018&id=00000128,QmQarPjE9bfieVXiXjsKHLFJM6aeHhkoMPfKGbgz8i87hS,CreativeWork,No Rights Reserved,44A924A97C061F52893BE5DD4E8BEBB6200E4E8C792A4AE87B941561F396E0A9,iscn://likecoin-chain/T_RIEW-MqB2C0o4P3ikjJv5WDysbG31suA3p_gXkMbc/1
129,李商隱,嫦娥,七言絕句,雲母屏風燭影深，長河漸落曉星沈。嫦娥應悔偷靈藥，碧海青天夜夜心。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000018&id=00000129,QmXmoXURNNZDHfjRCeuqKFyunPsPArCpbKV1WcKf3UY3JA,CreativeWork,No Rights Reserved,19A9854CB98944B909F9410E3C3E1CCCFB4DB4B6184FDFCFD0D891777DC66A53,iscn://likecoin-chain/gGEisuA4IR2O1pe4v84lBixyg3Qcdqt8F5AoKVmi_U8/1
130,李商隱,賈生,七言絕句,宣室求賢訪逐臣，賈生才調更無倫。可憐夜半虛前席，不問倉生問鬼神。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000018&id=00000130,QmVsgNJ7hogfRdoGBeri6yeRns47JmwQ8W8eRacUDtM7ZC,CreativeWork,No Rights Reserved,B99B2881FF62AEFD666650239BC68E74D7ED049F258414752F9E7EA4B075EE38,iscn://likecoin-chain/GaBKL-o_FI_7Ca4gPkYrwJt2uvcxm8a2DNCmvmce8es/1
131,李頎,古意,七言古詩,男兒事長征，少小幽燕客。賭勝馬蹄下，由來輕七尺。殺人莫敢前，鬚如蝟毛磔。黃雲隴底白雲飛，未得報恩不得歸。遼東少婦年十五，慣彈琵琶解歌舞。今為羌笛出塞聲，使我三軍淚如雨。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000019&id=00000131,QmYPHHmH6gQP7UES4s6sMcHi1esDMMcH1gvgRb7MqoVSEP,CreativeWork,No Rights Reserved,A2FB6C056CB63A72BDA7346EA0187F6FB691C56B74508CC0A7D52CBA5954A7E4,iscn://likecoin-chain/AVv2UPXmXlyef7gp7fEoZQDXL05mxxJfobvkPB8SQOE/1
132,李頎,送陳章甫,七言古詩,四月南風大麥黃，棗花未落桐葉長。青山朝別暮還見，嘶馬出門思舊鄉。陳侯立身何坦蕩，虯鬚虎眉仍大顙。腹中貯書一萬卷，不肯低頭在草莽。東門酤酒飲我曹，心輕萬事如鴻毛。醉臥不知白日暮，有時空望孤雲高。長河浪頭連天黑，津吏停舟渡不得。鄭國遊人未及家，洛陽行子空歎息。聞道故林相識多，罷官昨日今如何？,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000019&id=00000132,QmTgGMx7icpze276pY3rKACk5vKnEmQ6hJytPSn93Lurx9,CreativeWork,No Rights Reserved,3F627BB56BA558CE8AE1B655F5CC6AF7BE7989278A25653203892DB0579553AB,iscn://likecoin-chain/d7iE2TRsOjSrkG5tp78NtOP4lFz2eLkEMz01nkNW42k/1
133,李頎,琴歌,七言古詩,主人有酒歡今夕，請奏鳴琴廣陵客。月照城頭烏半飛，霜淒萬木風入衣。銅鑪華燭燭增輝，初彈淥水後楚妃。一聲已動物皆靜，四座無言星欲稀。清淮奉使千餘里，敢告雲山從此始。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000019&id=00000133,QmSWZ8ZV37ACuCC8czJewnxBS7kJ7N1yoMVECR5hNmzPjt,CreativeWork,No Rights Reserved,3B0DFCCA6C5994CF1A3C8B4B725EBF1C75CF2EA27F9FB1761496DB852CF19BB7,iscn://likecoin-chain/ADvtd8rfN6aco6w6DCQpvE6shSpWxaJTnox9258BZHU/1
134,李頎,聽董大彈胡笳兼寄語弄房給事,七言古詩,蔡女昔造胡笳聲，一彈一十有八拍。胡人落淚沾邊草，漢使斷腸對歸客。古戍蒼蒼烽火寒，大荒陰沈飛雪白。先拂商絃後角羽，四郊秋葉驚摵摵。董夫子，通神明，深松竊聽來妖精。言遲更速皆應手，將往復旋如有情。空山百鳥散還合，萬里浮雲陰且晴。嘶酸雛雁失群夜，斷絕胡兒戀母聲。川為淨其波，鳥亦罷其鳴。烏珠部落家鄉遠，邏娑沙塵哀怨生。幽音變調忽飄灑，長風吹林雨墮瓦。迸泉颯颯飛木末，野鹿呦呦走堂下。長安城連東掖垣，鳳凰池對青瑣門。高才脫略名與利，日夕望君抱琴至。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000019&id=00000134,QmYN6eaCFJgzVsgdPT5R4jSAf3N4HH8g31FfqVUwc68nX8,CreativeWork,No Rights Reserved,6F9FA82153508CB72FF8293C8EBCBB5B851210DED1B611CBCCEB38A6C92D4F68,iscn://likecoin-chain/QuO3xBWZGlECchpzvvYEGFpGOuJqbgLl9J5ry1txIA8/1
135,李頎,聽安萬善吹觱栗歌,七言古詩,南山截竹為觱栗，此樂本自龜茲出。流傳漢地曲轉奇，涼州胡人為我吹。傍鄰聞者多歎息，遠客思鄉皆淚垂。世人能聽不能賞，長飆風中自來往。枯桑老柏寒颼飀，九雛鳴鳳亂啾啾。龍吟虎嘯一時發，萬籟百泉相與秋。忽然更作漁陽摻，黃雲蕭條白日黯。變調各聞楊柳春，上林繁花照眼新。歲夜高堂列明燭，美酒一杯聲一曲。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000019&id=00000135,Qma46g7zBMiqoT23YEP36BTH7RZgqo6PHa9uBd5ZbpSLn8,CreativeWork,No Rights Reserved,DD8555345CC0377514D30C218BA1E38F2DB72D453E6772E255F9EEAF5C21BD88,iscn://likecoin-chain/e8SDDnQ3nxcO4h4AIj4AXrfv2ZnfAUvEalmWi4cPRcw/1
136,李頎,古從軍行,樂府,白日登山望烽火，黃昏飲馬傍交河。行人刁斗風沙暗，公主琵琶幽怨多。野營萬里無城郭，雨雪紛紛連大漠。胡雁哀鳴夜夜飛，胡兒眼淚雙雙落。聞道玉門猶被遮，應將性命逐輕車。年年戰骨埋荒外，空見蒲萄入漢家。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000019&id=00000136,Qma3PLVLHs75hyEY6LfstjAWfSqZ5Ey2Mswise4DubWVPP,CreativeWork,No Rights Reserved,5972CE7005523023DEC2C7E35575DC70A8376D27E79083220E8305D2DC525694,iscn://likecoin-chain/auiFoAzrTlkfFB956NCCet1jkVAkQy4eul9491Ja2NM/1
137,李頎,送魏萬之京,七言律詩,朝聞遊子唱離歌，昨夜微霜初度河。鴻雁不堪愁裡聽，雲山況是客中過。關城曙色催寒近，御苑砧聲向晚多。莫是長安行樂處，空令歲月易蹉跎。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000019&id=00000137,QmbFrJU67LS1SxDmtV28Amhx9AHLaippyUwUZrsAaCBsCt,CreativeWork,No Rights Reserved,1B151194F9F5C1362339B0F656D0FE8BC4E03B8B0BB093189925347CB43F2D3C,iscn://likecoin-chain/5BY5GZM923-GUPyuDd1VnVU9I9tgUHTgaX-XWGIV8MY/1
138,李端,聽箏,五言絕句,鳴箏金粟柱，素手玉房前。欲得周郎顧，時時誤拂絃。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000020&id=00000138,QmXBX7wf6fHvV9pEEu8UMZiPvh5WyTzyJPN9bV3TVB74LT,CreativeWork,No Rights Reserved,95366E349776175E537FF31F750517D71EAB28908BF106EE7978CB9BA0C1F76C,iscn://likecoin-chain/do6kqC-czHbBl29SWu5VDf_BDv6n4W6gL3u-KMMdh5E/1
139,李頻,渡漢江,五言絕句,嶺外音書絕，經冬復歷春。近鄉情更怯，不敢問來人。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000021&id=00000139,QmWRfm6twgYByuuwhVVfqagScFXQzYwS26M5VJ5D2Hc3vM,CreativeWork,No Rights Reserved,457A29C627E46893DC87C0278ABB16981B889EFE3E3F142D2BF88F301DAD126D,iscn://likecoin-chain/Lxxh-OZxdGr7vndB7jxWLFE96yEHO_x4Tq3UXpV0ggo/1
140,杜甫,望嶽,五言古詩,岱宗夫如何，齊魯青未了。造化鍾神秀，陰陽割昏曉。盪胸生曾雲，決眥入歸鳥。會當凌絕頂，一覽眾山小。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000022&id=00000140,QmZmfEKLVmz7WW9K91Tb7uzHpr9NJZrtPemF48zGv2BR7p,CreativeWork,No Rights Reserved,915E87DB55E2A435D9EE39556886CE5FB23CF4FE8FCE12BBFA1045EC5C90F2FD,iscn://likecoin-chain/Rjy0EPcXwUuOBlAyxdWsVzHG-8keQn8R_5L5af9eXE8/1
141,杜甫,贈衛八處士,五言古詩,人生不相見，動如參與商。今夕復何夕，共此燈燭光。少壯能幾時，鬢髮各已蒼。訪舊半為鬼，驚呼熱中腸。焉知二十載，重上君子堂。昔別君未婚，兒女忽成行。怡然敬父執，問我來何方。問答乃未已，驅兒羅酒漿。夜雨剪春韭，新炊間黃粱。主稱會面難，一舉累十觴。十觴亦不醉，感子故意長。明日隔山岳，世事兩茫茫。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000022&id=00000141,QmcDGCU2cfpBLEc4YUHh3nLKc4LdaDVR23sDy2SjEqcHUK,CreativeWork,No Rights Reserved,F3026D53D7561F17382D04639182887A6941A351BE30441CA7E96B0B8D9E6B37,iscn://likecoin-chain/y9YsF0jov3vXyEddk61W2YJLWhDd3dcZl91BJca_h5o/1
142,杜甫,佳人,五言古詩,絕代有佳人，幽居在空谷。自云良家子，零落依草木。關中昔喪亂，兄弟遭殺戮。官高何足論，不得收骨肉。世情惡衰歇，萬事隨轉燭。夫婿輕薄兒，新人美如玉。合昏尚知時，鴛鴦不獨宿。但見新人笑，那聞舊人哭。在山泉水清，出山泉水濁。侍婢賣珠迴，牽蘿補茅屋。摘花不插髮，采柏動盈掬。天寒翠袖薄，日暮倚修竹。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000022&id=00000142,QmVDf5G7vUzhA2TiBFX7WY64VH6ugXdZgxB2zBLnBjdUNt,CreativeWork,No Rights Reserved,A520D60A481D01AB427B30EA6A0FB4902E38B41AD3C9019AD22B3F8ED545AFA6,iscn://likecoin-chain/dEeBv6Zr78mYfpJJSOzeXKE_Ab76SoQdyM_TsSd9emU/1
143,杜甫,夢李白二首之一,五言古詩,死別已吞聲，生別常惻惻。江南瘴癘地，逐客無消息。故人入我夢，明我長相憶。君今在羅網，何以有羽翼？恐非平生魂，路遠不可測。魂來楓林青，魂返關塞黑。落月滿屋梁，猶疑照顏色。水深波浪闊，無使蛟龍得。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000022&id=00000143,QmeyQcxzvArTCaUncFzTVvKeTx2zkMjtdSPndkidkuL5ju,CreativeWork,No Rights Reserved,D4BF05AA47519003C8912F30C1C4942BF8C7D1E1BD274CC653A33CFAEEB4F0D7,iscn://likecoin-chain/KRsRBhOlXYKmlf2osL9jdy-9TZJpklIq2nuujr0ojuY/1
144,杜甫,夢李白二首之二,五言古詩,浮雲終日行，遊子久不至。三夜頻夢君，情親見君意。告歸常局促，苦道來不易。江湖多風波，舟楫恐失墜。出門搔白首，若負平生志。冠蓋滿京華，斯人獨憔悴。孰云網恢恢，將老身反累。千秋萬歲名，寂寞身後事。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000022&id=00000144,QmVrN2J3ikw339reriuZfy4fhgB9H6YeDYcpkNw5giyNhY,CreativeWork,No Rights Reserved,1D9DCC354FC28E3B89FDF021DDCB3BEA9E4DA3427A1ECED06BB2B1ABA899E0BB,iscn://likecoin-chain/YXGBEEIFOEnj3prVgWxOMczRoKBXyT7bbUcDIMjZjlQ/1
145,杜甫,韋諷錄事宅觀曹將軍畫馬圖,七言古詩,國初已來畫鞍馬，神妙獨數江都王。將軍得名三十載，人間又見真乘黃。曾貌先帝照夜白，龍池十日飛霹靂。內府殷紅瑪瑙盤，婕妤傳詔才人索。盤賜將軍拜舞歸，輕紈細綺相追飛。貴戚權門得筆跡，始覺屏障生光輝。昔日太宗拳毛騧，近時郭家獅子花。今之新圖有二馬，復令識者久歎嗟。此皆騎戰一敵萬，縞素漠漠開風沙。其餘七匹亦殊絕，迥若寒空動煙雪。霜蹄蹴踏長楸間，馬官廝養森成列。可憐九馬爭神駿，顧視清高氣深穩。借問苦心愛者誰，後有韋諷前支遁。憶昔巡幸新豐宮，翠華拂天來向東。騰驤磊落三萬匹，皆與此圖筋骨同。自從獻寶朝河宗，無復射蛟江水中。君不見金粟堆前松柏裡，龍媒去盡鳥呼風。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000022&id=00000145,QmS4jgcuSeyHZTaaGY8Mh13MoGKe3Kp7JA4CZXybY6jSD1,CreativeWork,No Rights Reserved,CCC377368E1589213DDDA98A811926759789D965394047816746652A7012B674,iscn://likecoin-chain/9dllKoCwCZalISqnebgEriJyjAteEZ3_GVtIeB3yDVU/1
146,杜甫,丹青引贈曹霸將軍,七言古詩,將軍魏武之子孫，於今為庶為青門。英雄割據雖已矣，文采風流今尚存。學書初學衛夫人，但恨無過王右軍。丹青不知老將至，富貴於我如浮雲。開元之中常引見，承恩數上南熏殿。凌煙功臣少顏色，將軍下筆開生面。良相頭上進賢冠，猛將腰間大羽箭。褒公鄂公毛髮動，英姿颯爽猶酣戰。先帝天馬玉花驄，畫工如山貌不同。是日牽來赤墀下，迥立閶闔生長風。詔謂將軍拂絹素，意匠慘淡經營中。斯須九重真龍出，一洗萬古凡馬空。玉花卻在御榻上，榻上庭前屹相向。至尊含笑催賜金，圉人太僕皆惆悵。弟子韓幹早入室，亦能畫馬窮殊相。幹惟畫肉不畫骨，忍使驊騮氣凋喪。將軍畫善蓋有神，偶逢佳士亦寫真。即今漂泊干戈際，屢貌尋常行路人。塗窮反遭俗眼白，世上未有如公貧。但看古來盛名下，終日坎壈纏其身。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000022&id=00000146,QmTmEaAAb1Fkm3StC5eiX7cRD82zbCN6PewkCWMSnNB1KU,CreativeWork,No Rights Reserved,B68B66BFB9C7973DC8B3A1B976EC1B820EE2D2DFC417D9765E0F99909B6D79BD,iscn://likecoin-chain/fShA9LkaRpQmUawFmK2HBz2WTezrWEgcEyNxjPIhMM4/1
147,杜甫,寄韓諫議,七言古詩,今我不樂思岳陽，身欲奮飛病在床。美人娟娟隔秋水，濯足洞庭望八荒。鴻飛冥冥日月白，青楓葉赤天雨霜。玉京群帝集北斗，或騎麒麟翳鳳凰。芙蓉旌旗煙霧落，影動倒景搖瀟湘。星宮之君醉瓊漿，羽人稀少不在旁。似聞昨者赤松子，恐是漢代韓張良。昔隨劉氏定長安，帷幄未改神慘傷。國家成敗吾豈敢，色難腥腐餐楓香。周南留滯古所惜，南極老人應壽昌。美人胡為隔秋水，焉得置之貢玉堂？,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000022&id=00000147,QmdhWv7GJ4LKu94qACQCaUHZfYTbnB6ayJtuR9aCdfdYeN,CreativeWork,No Rights Reserved,4CB01C084AD3B031427AA6BAE2DF7F378BF7BD4E68AAB481B3D2100D68B69198,iscn://likecoin-chain/Oz-DdGCzDDDEcZ1cllGioS1uNb-0SomlPtGLNwnVJMU/1
148,杜甫,古柏行,七言古詩,孔明廟前有老柏，柯如青銅根如石。霜皮溜雨四十圍，黛色參天二千尺。雲來氣接巫峽長，月出寒通雪山白。君臣已與時際會，樹木猶為人愛惜。憶昨路繞錦亭東，先主武侯同閟宮。崔嵬枝幹郊原古，窈窕丹青戶牖空。落落盤據雖得地，冥冥孤高多烈風。扶持自是神明力，正直原因造化功。大廈如傾要梁棟，萬牛迴首邱山重。不露文章世已驚，未辭剪伐誰能送。苦心豈免容螻蟻，香葉終經宿鸞鳳。志士幽人莫怨嗟，古來材大難為用。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000022&id=00000148,QmR3gm5X3YjyJD146pAdznefVd5xAqTyVcnhFyFQP76icc,CreativeWork,No Rights Reserved,0F2A5C4402FFDF09F139FACE5DF97502DC91AD37B7669351AD1969952067EDB7,iscn://likecoin-chain/9XStBqsTuDNIaQ0OswP7SC1y1APPoa1M49lNiDTZpyk/1
149,杜甫,觀公孫大娘弟子舞劍器行并序,七言古詩,昔有佳人公孫氏，一舞劍器動四方。觀者如山色沮喪，天地為之久低昂。霍或（左火右霍）如羿射九日落，矯如群帝驂龍翔。來如雷霆收震怒，罷如江海凝清光。絳唇珠袖兩寂寞，晚有弟子傳芬芳。臨潁美人在白帝，妙舞此曲神揚揚。與余問答既有以，感時撫事增惋傷。先帝侍女八千人，公孫劍器初第一。五十年間似反掌，風塵澒洞昏王室。梨園子弟散如煙，女樂餘姿映寒日。金粟堆南木已拱，瞿塘石城草蕭瑟。玳絃急管曲復終，樂極哀來月東出。老夫不知其所往，足繭荒山轉愁疾。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000022&id=00000149,QmeTFNaSvujBn65qUwG1JrUkkvs8frKHXugzcaHJMZ1NAH,CreativeWork,No Rights Reserved,037AFA9A004677681FD905EACF07B19E527095A6CED145D4D0B2588CC8C1D14C,iscn://likecoin-chain/LtZ4OX6Mr2eawlSvoRjPpeDgnhi8iLV-jIn0BKVN_TE/1
150,杜甫,兵車行,樂府,車轔轔，馬蕭蕭，行人弓箭各在腰。爺娘妻子走相送，塵埃不見咸陽橋。牽衣頓足攔道哭，哭聲直上干雲霄。道傍過者問行人，行人但云點行頻。或從十五北防河，便至四十西營田。去時里正與裹頭，歸來頭白還戍邊。邊亭流血成海水，武皇開邊意未已。君不見，漢家山東二百州，千村萬落生荊杞。縱有健婦把鋤犁，禾生隴畝無東西。況復秦兵耐苦戰，被驅不異犬與雞。長者雖有問，役夫敢申恨？且如今年冬，未休關西卒。縣官急索租，租稅從何出？信知生男惡，反是生女好。生女猶得嫁比鄰，生男埋沒隨百草。君不見，青海頭，古來白骨無人收。新鬼煩冤舊鬼哭，天陰雨濕聲啾啾。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000022&id=00000150,QmYLNgtc2xbxUYkDXHeT5cEGdzyd5ojGLZ6uL4aB4SiD4W,CreativeWork,No Rights Reserved,79189D6D36ADE194DC08731813B5A1419F0444A7B532A1696E7E54C7C5A35036,iscn://likecoin-chain/s9zLSQ-9f5KmvrkYbmAUjqnnmjH593FqDhj9Nj8DCZ0/1
